Age,Gender,Class,PrevScore,Attendance,Assignments,FailedSubjects,InternalScore,StudyDaily,SelfWeekly,Coaching,PrepLevel,Internet,Extracurriculars,ParentEdu,FamilySupport,FinalScore
20,Male,Grade 12,68.12468395953948,83.11433874153234,11,1,20.49536569526592,0.6447434917023858,5.3061398533993165,Yes,High,Yes,No,Bachelor,Medium,64.0
18,Male,Grade 9,78.24128884604026,89.02653447357622,12,0,25.251828137865022,5.400739431307716,23.960001568967023,Yes,Low,Yes,No,Bachelor,Low,62.0
20,Female,Grade 11,62.298143152667905,99.24944794590161,10,1,17.113679286014072,3.383066981863887,17.386770499887394,No,Medium,Yes,No,Master,Medium,54.0
22,Female,University Undergrad,63.16778291702635,84.44604001740376,12,1,20.310662317065535,5.544865545742783,21.0807636539172,Yes,Medium,Yes,No,High School,Medium,59.0
16,Female,University Undergrad,77.10001659631757,88.97228269570574,14,0,24.613108364440787,4.915187902725534,16.27242493635279,No,Medium,Yes,Yes,Bachelor,Medium,77.0
21,Male,Grade 10,59.70720188073977,56.79901442094788,10,2,21.06088693065846,2.1762406576598323,13.060928621801317,No,High,Yes,Yes,High School,High,49.0
15,Other,University Undergrad,65.38249571675115,86.38673267128434,11,1,20.825087272715383,6.854071156800414,22.508365131995788,Yes,Low,Yes,No,High School,Medium,63.0
20,Male,University Undergrad,76.6689061365147,89.95397547354868,11,0,26.159269597224664,4.189552869570175,15.29326683991793,No,High,Yes,Yes,Bachelor,Medium,75.0
15,Male,University Undergrad,94.6491092972317,78.8577900316754,12,0,24.234452259551375,6.669020141851038,22.06881321090765,Yes,Medium,Yes,No,High School,Medium,73.0
17,Female,Grade 11,77.26485405715296,87.90865821333647,14,0,25.046141953586485,3.5450940214116438,15.219778998415073,Yes,Medium,Yes,Yes,High School,High,68.0
20,Male,University Undergrad,75.67167715588013,98.99690039685274,14,0,24.826464842870255,7.8851416543642925,32.16600196530456,No,High,Yes,Yes,Master,Low,79.0
16,Male,University Undergrad,76.36961900407276,81.64581363903358,13,2,25.180776862654955,6.2786701887597225,23.820887955608583,No,Medium,Yes,No,Bachelor,High,63.0
15,Male,University Undergrad,57.121716711195404,87.54087497497001,14,3,19.13095680267463,7.744626538344301,26.904223537749818,No,High,Yes,No,High School,Medium,53.0
20,Male,Grade 9,71.3871608641589,91.32193071635459,12,0,25.646324851653453,4.357448591823941,13.49550098533609,Yes,Medium,Yes,Yes,High School,Medium,70.0
14,Male,Grade 11,69.64280213996318,97.86984978599165,14,0,23.28782164426949,4.052683492180254,18.81442423073029,No,High,Yes,Yes,High School,High,76.0
21,Other,Grade 10,73.85901448447308,89.94880618302781,15,1,22.597667871024775,6.165903569939434,21.15649689203242,Yes,Medium,Yes,No,Bachelor,High,70.0
16,Male,Grade 9,71.39809662971045,90.220790353226,13,1,22.91423601178152,7.102184472600727,26.65910627527647,Yes,Low,Yes,Yes,Bachelor,Medium,69.0
15,Female,Grade 12,74.55639612900535,80.17039758033069,10,0,20.95162284670751,7.731093468991685,27.130624559225133,No,Medium,Yes,Yes,Bachelor,Low,62.0
16,Female,Grade 11,66.26239366120959,91.22283145926818,12,0,26.818949016736575,2.9341392952437477,16.316949544529557,Yes,Low,Yes,Yes,High School,High,66.0
18,Female,Grade 11,70.70330700846151,79.03849592856106,10,2,22.907215267408993,6.490284303819792,23.99914373537372,No,Medium,Yes,No,Bachelor,Medium,54.0
21,Male,Grade 12,55.266057207316095,84.46580353026744,12,2,19.152534152879653,2.079841982266525,11.062746883230421,No,Low,Yes,No,Bachelor,Medium,46.0
20,Female,Grade 12,66.16111266396503,66.57758464748757,9,3,19.008389162394597,4.5918076005908395,20.232664244138896,No,Low,No,No,Bachelor,Medium,36.0
20,Female,Grade 12,86.69000257811972,92.22489833196968,14,0,28.573447573920205,1.8488611130689936,16.867403885996538,Yes,Low,Yes,Yes,Master,Medium,72.0
20,Female,Grade 10,73.82570007553907,53.64979620989004,8,3,22.096197669097577,3.1054802131275414,16.981781430458287,No,Medium,Yes,Yes,Bachelor,High,38.0
21,Female,University Undergrad,69.74894755140308,82.09694412075595,9,2,14.126689671639319,7.485187754048445,27.189744943099505,No,Medium,No,Yes,High School,Medium,50.0
14,Female,Grade 11,92.75347931505216,76.1239704539024,12,0,27.8366821724771,1.5956802482981456,9.796634716740302,No,Medium,Yes,No,Master,High,71.0
17,Male,University Undergrad,53.66998026038705,86.54419335832165,12,3,18.789929140034662,5.2430067135139735,19.154441759568616,Yes,Low,Yes,No,High School,Medium,42.0
19,Female,University Undergrad,56.68653333464536,97.85872446427804,14,0,18.048352356688454,4.947157046955525,16.99148403030749,No,Medium,No,Yes,High School,Low,57.0
22,Female,Grade 12,90.55253693531527,93.3409087440466,13,1,28.53760233297808,1.4055376453173984,7.558360574753229,No,Medium,Yes,No,Bachelor,Medium,74.0
15,Female,Grade 10,70.55153123258721,69.1841793737584,9,0,24.60268227363397,2.9448428282660912,11.518081593662446,Yes,Medium,Yes,No,Bachelor,High,64.0
14,Other,Grade 9,67.08900356452247,93.82643289644297,14,0,23.86472593989339,4.722361283864493,21.127189002981133,Yes,High,Yes,No,Master,High,81.0
15,Male,Grade 10,55.60954809885228,94.57743722870863,15,2,23.322766504284186,1.903839567413677,7.497934128634073,No,Medium,Yes,No,High School,High,60.0
20,Other,University Undergrad,75.37235519674014,79.08419248134308,12,2,26.682709223276838,6.5046774230961155,28.51366395342848,No,Medium,Yes,Yes,Bachelor,Medium,62.0
16,Male,Grade 10,76.53351843432955,92.80522475248584,14,0,22.979512718759143,7.791173821510624,30.62966061538836,No,Medium,Yes,No,High School,High,72.0
15,Male,Grade 12,56.86606766998125,80.39561746525234,11,2,14.991403976995748,2.1106954997185405,11.393591687258628,Yes,Low,Yes,No,Bachelor,High,49.0
20,Male,Grade 9,68.31669297339486,75.22005857112642,9,2,20.977070721297977,1.9018397359293195,10.706475042183163,No,High,Yes,Yes,High School,Medium,50.0
15,Male,Grade 12,65.9738100156032,84.94865032061284,14,2,22.032872263571072,3.912013038480835,15.064195186598845,No,High,Yes,No,Bachelor,Medium,60.0
16,Female,Grade 9,73.07172575702525,86.28055568517672,14,0,21.199331579995295,6.108239578550241,24.134971969694014,No,Low,Yes,No,High School,Medium,64.0
20,Male,University Undergrad,56.56899709335227,90.81978206378747,14,2,20.4907928797322,2.6120045767643854,16.100291119918925,Yes,Medium,Yes,Yes,High School,Medium,57.0
17,Male,Grade 9,85.02336945415789,77.77893180705514,12,0,26.459768638412818,0.649099315229603,4.837828558921368,No,Medium,Yes,No,Bachelor,High,70.0
14,Female,Grade 9,80.98988537917126,79.79225941759533,13,0,24.5667004129722,4.5591547102467045,14.077287863983921,Yes,Medium,Yes,No,PhD,Low,69.0
18,Female,Grade 9,65.6418932952062,57.99547040274029,10,2,18.221390064237827,7.6745042582548075,30.133167539334657,No,High,Yes,Yes,Master,Medium,50.0
22,Female,Grade 10,67.40297546033955,81.72305215653714,14,1,22.366914304808223,3.4345764155520917,16.276827169387676,No,Low,Yes,Yes,PhD,Medium,65.0
21,Female,Grade 10,68.3629341966686,70.59371748441183,12,2,21.633633908731028,3.651009156373253,12.592431064796223,No,Medium,Yes,No,Bachelor,Medium,51.0
22,Female,University Undergrad,60.660297363921956,67.86915761953433,10,3,14.939761614198892,7.7667628783552844,26.1001145223235,No,Low,Yes,Yes,High School,High,38.0
22,Male,Grade 9,64.67884698117957,54.498898128597595,7,4,17.316886156561193,5.709557087200462,19.551358439450965,No,Medium,Yes,No,Bachelor,Medium,30.0
20,Male,Grade 11,66.75675558790469,94.96257689128636,14,1,19.99600350662449,5.8937894213159385,20.50777145684507,Yes,Low,Yes,Yes,Bachelor,Medium,63.0
17,Female,University Undergrad,89.35442044848554,98.61426157401056,15,0,29.1889359937393,4.7202650402830075,18.18974685872546,No,High,Yes,Yes,High School,High,86.0
18,Male,Grade 9,81.35941969996524,65.91362344355348,11,2,20.483132122152824,7.8095690814743115,27.62906533158069,Yes,Medium,Yes,Yes,High School,High,58.0
14,Female,Grade 9,81.21585648803948,90.22402087640386,15,0,28.268555706709765,5.6664986331916705,20.047114934369628,Yes,High,Yes,No,High School,Medium,81.0
14,Male,Grade 10,74.43910735605269,71.30593807388117,11,1,21.40282466611599,7.212745637038771,24.363745452616527,No,Low,Yes,No,Bachelor,Medium,58.0
16,Male,University Undergrad,56.592075892825186,61.015566624985716,12,3,18.232463765021016,5.745341492999159,21.54967144723933,No,Low,Yes,No,High School,Medium,33.0
21,Female,Grade 9,69.50210674507144,29.473168644858177,3,4,16.489330543618234,6.01336868630297,23.543180663487597,No,Medium,Yes,Yes,High School,High,24.0
15,Female,Grade 9,81.64586151536056,67.28238203681342,11,1,21.930436745958662,2.6780819160668488,12.085356139106013,No,Medium,Yes,No,Bachelor,High,57.0
17,Female,University Undergrad,54.90082444759254,84.20280934523086,11,3,18.87098973111197,2.7760902351036423,16.804271775334833,No,High,Yes,Yes,Bachelor,Medium,50.0
15,Female,Grade 11,77.63863848247917,74.50825196201428,8,3,19.396843480452425,6.372384871820219,25.641417758723016,Yes,Medium,No,Yes,Bachelor,High,49.0
18,Male,University Undergrad,97.8713107031532,81.06849748789304,12,0,26.4607931159811,2.725297168774247,8.403353935746653,Yes,Low,Yes,Yes,Bachelor,Low,65.0
22,Male,University Undergrad,82.74179975187678,18.18492602869409,2,4,18.69240162236696,4.720775531011487,20.73350988927602,No,Low,Yes,Yes,High School,Low,15.0
14,Female,Grade 11,86.96834962674384,54.61742347860299,9,2,21.116508457880002,2.3701423318002646,13.92705894315754,Yes,Low,Yes,Yes,Master,Medium,46.0
18,Female,University Undergrad,72.62006500530593,90.72052821907867,13,0,20.662005064203143,6.62737535606802,23.577921163831483,No,High,Yes,Yes,High School,Medium,74.0
22,Male,Grade 9,81.61518338517988,78.0832973359134,13,1,25.486154358523326,1.3287601342076751,4.500687640713559,No,Medium,Yes,Yes,Bachelor,Low,65.0
14,Female,University Undergrad,61.385761427751575,63.93212131544425,7,4,16.890019247238214,6.720849798212483,25.186749672870857,No,Medium,Yes,No,Bachelor,High,38.0
22,Male,Grade 11,79.55036574809472,76.22303854324949,13,1,24.914125305904392,5.020473503807014,20.038294556974307,No,Medium,No,Yes,PhD,Medium,64.0
21,Male,Grade 12,77.85265760872916,56.58464859087411,9,1,22.225809995188673,1.9018215112030796,7.340525824009655,Yes,Low,No,No,Bachelor,High,44.0
17,Male,University Undergrad,73.47893408845195,91.95414635558413,15,1,24.810537925304352,4.5652653912958865,14.342138525107853,No,Low,No,No,High School,High,58.0
18,Female,Grade 10,85.79208903662197,93.20472827315452,13,0,27.0412697219252,2.6187412763550535,12.593563189704842,Yes,High,Yes,Yes,Bachelor,High,79.0
18,Female,Grade 9,63.534581945831334,88.1443499011683,10,1,19.568455629790247,2.9260050104787245,13.078783455283707,No,Medium,No,No,Bachelor,Medium,59.0
19,Male,Grade 9,67.75530980231605,65.84812200998721,8,4,14.869787494445934,3.1364603119766024,13.157584839962627,Yes,Medium,Yes,No,Bachelor,Medium,36.0
20,Female,Grade 10,71.14554449629956,71.78004512365474,9,1,16.733339709936203,0.9748943522924071,7.674450852637537,No,Low,No,Yes,High School,Medium,41.0
21,Male,Grade 10,57.64466834692719,90.75016480680735,13,1,24.05149869653627,7.894712633010631,25.375808777570935,No,Low,Yes,No,Bachelor,Medium,56.0
21,Male,University Undergrad,72.72318332560297,88.60648228064491,15,1,24.544780399238316,0.7365097109841807,5.9050672943541995,No,Medium,Yes,No,High School,High,62.0
15,Male,Grade 10,49.37283504455384,97.83473799496436,12,3,19.77505031234496,5.468726548882088,23.006154738489307,No,Low,Yes,No,Bachelor,Medium,43.0
22,Male,Grade 12,82.56345441313852,80.2771378539743,13,1,24.487949738040218,3.284207358180729,13.80271183348832,No,Low,Yes,No,Bachelor,Medium,62.0
20,Male,Grade 11,70.5596483987916,76.70014612936625,9,2,19.99589949097046,5.345077182100242,16.01931413092307,No,Medium,Yes,Yes,High School,Medium,51.0
17,Female,Grade 10,63.749285153154844,73.5724725055033,11,2,19.176461055422614,3.1718618981568785,13.097508861299922,No,Low,Yes,Yes,Master,High,43.0
17,Female,Grade 10,59.98751665245854,72.77268934719268,12,4,24.929357993414435,5.553129846941441,18.44891415030374,No,Low,Yes,Yes,Bachelor,Low,42.0
21,Female,Grade 12,67.18505164456975,59.30114251276246,7,3,18.6101618403089,5.969266321012706,23.70920785242331,No,High,Yes,No,Bachelor,Low,38.0
17,Male,Grade 9,78.25911652926897,78.59353186548077,11,2,21.915440828174734,5.679144802997336,22.993946619133286,No,Medium,Yes,No,High School,High,56.0
19,Male,Grade 9,76.57286774485073,88.88772845118166,14,1,21.3448274554431,1.354714860186142,4.0878207053003335,No,High,Yes,No,Bachelor,Low,67.0
18,Male,University Undergrad,61.53354463265847,78.28144598174394,7,3,20.920842478670064,5.4266992599101345,23.55713669147697,Yes,Medium,Yes,Yes,Bachelor,Low,44.0
16,Male,Grade 12,59.84752392846839,64.07607394186302,11,2,18.976281348570406,2.5999066209057298,9.463160958881515,No,Medium,Yes,Yes,Master,Medium,44.0
15,Female,Grade 11,77.88278447583576,68.78737178498507,11,1,24.39834846762368,0.7160102792700014,11.825577709257058,No,Low,No,No,High School,Medium,45.0
22,Male,Grade 11,61.33183114461965,89.70211149129061,14,3,23.311694142870355,3.611230039167155,15.687361323999614,No,Medium,Yes,No,High School,Medium,49.0
22,Female,Grade 12,70.71891728895405,67.91914133127709,10,3,19.884789077596732,3.7515732710285077,12.515539317468036,No,Low,Yes,Yes,PhD,Medium,40.0
14,Female,Grade 11,71.48505571029132,77.79555147882931,9,1,21.641916692830577,4.003806000143349,13.585459788352004,No,Low,Yes,Yes,PhD,High,57.0
16,Male,Grade 9,73.74474558072086,83.87509646854545,13,1,22.207339209307605,5.786181240430372,23.40282959665315,No,High,No,Yes,High School,High,68.0
21,Female,Grade 11,80.29924516218246,81.2727299706062,12,0,22.078996308357656,2.8163285685684434,12.275086036010197,No,Medium,Yes,Yes,Bachelor,High,69.0
19,Female,Grade 11,54.84444475759213,94.66503788974374,13,1,21.964485003209518,2.8646038482794194,13.303849815983837,No,High,Yes,No,High School,Medium,62.0
18,Female,Grade 12,47.06608809687415,94.11431499043475,14,3,18.430172193063765,0.9541419218094545,12.700766463519482,No,Medium,Yes,No,Bachelor,Low,41.0
18,Female,Grade 12,63.19063262525978,75.09620877827693,12,3,21.675152192257265,5.6511591199422195,19.855745167139432,No,Medium,Yes,No,Master,High,51.0
19,Male,Grade 11,91.61834089398623,77.45426758454609,15,1,29.145510166560786,4.75869568549688,19.45597562957776,No,Medium,No,No,High School,Low,67.0
20,Male,Grade 10,94.26608920104854,75.05753532510758,12,0,28.129081760320286,3.1206883452034107,18.62159849772939,Yes,Medium,Yes,Yes,High School,High,74.0
14,Male,Grade 12,91.97412562679065,83.2284987190828,12,0,23.281751256954877,5.78891734188016,23.17829245203968,No,Medium,Yes,Yes,High School,Low,68.0
22,Male,University Undergrad,67.68422358687172,76.77759671316215,11,2,19.69959698807494,4.5301831192015785,13.770741151530718,No,High,Yes,No,High School,High,56.0
16,Female,University Undergrad,48.614619016182054,87.01983998011501,13,3,17.740640154910228,4.019337094029048,18.574178317283554,No,Low,Yes,No,High School,High,44.0
17,Male,Grade 9,41.88353078017791,87.96639137209971,13,4,15.380415476899268,4.334934077458448,14.515793659025011,No,Medium,Yes,Yes,Master,Medium,37.0
14,Female,Grade 11,62.63154206140707,82.7763930696761,10,0,20.050988774980855,5.272610939502924,25.038255404707666,No,Medium,Yes,Yes,High School,Medium,64.0
16,Female,Grade 10,67.62311643820767,81.26108414761251,12,2,23.89840944283333,5.450019534309496,18.881455787934556,No,Low,Yes,Yes,Bachelor,Medium,53.0
15,Male,Grade 9,85.60750481267151,76.32053004809438,14,0,29.14520360656023,2.667183643555379,21.91007945390313,No,Medium,Yes,Yes,Master,Medium,72.0
15,Male,Grade 11,80.41366551450935,66.12976469204376,10,2,22.070990239148767,1.5555752254336492,14.068853641283981,No,Medium,Yes,No,Bachelor,Medium,53.0
14,Female,Grade 12,72.72886094789945,80.35849550984956,13,1,23.79637058116237,1.6747563589288905,7.634431367902735,No,Low,Yes,No,Bachelor,High,54.0
21,Female,University Undergrad,59.3218627487063,49.29774982888128,8,3,18.088992892054794,5.2954316442725125,20.94633634782237,No,Low,Yes,No,High School,Medium,29.0
16,Female,Grade 10,58.47064530106132,93.52450447593809,14,2,22.269974581952656,7.046549643253445,28.400581774660722,No,Medium,Yes,No,Bachelor,Medium,61.0
16,Male,University Undergrad,73.04953224485722,71.40031481553832,10,2,19.52030296949282,3.5712220875916385,18.064647685455036,No,Medium,Yes,No,High School,Medium,46.0
19,Male,Grade 12,78.36461174607672,93.90573254597516,12,0,27.314082885745275,1.7714012024709678,11.641212387341495,No,Medium,Yes,Yes,Master,Medium,73.0
21,Male,Grade 11,74.70257514694701,62.146229427691246,10,1,23.460222064748955,6.174518737203909,27.280033322510057,No,Low,Yes,Yes,High School,Low,48.0
22,Male,Grade 12,57.584824484720144,78.74873062145208,9,2,19.42226358432891,6.743671058145864,24.862106334534484,Yes,Low,No,No,Bachelor,High,45.0
22,Female,Grade 12,77.80801154550504,74.85001750053793,11,0,25.301855756235135,7.104368323407249,25.212951964493648,No,High,Yes,No,Bachelor,High,75.0
17,Female,University Undergrad,75.11093160521693,65.36541607669942,10,1,22.757124872242024,5.051235716852999,19.113115186785166,No,High,Yes,Yes,Bachelor,Medium,59.0
18,Female,Grade 10,57.15200312571786,94.36786037175523,15,2,19.37577377904163,6.955464195410635,28.441512282148288,No,Medium,No,No,High School,Medium,56.0
15,Female,Grade 12,60.58814835639693,68.03911272774037,11,2,19.173017541502507,0.6156121883630576,7.9423796859971105,Yes,High,Yes,No,High School,High,50.0
22,Female,University Undergrad,78.2619516947388,71.76012793080386,12,2,20.35028354882393,1.3042685132714265,9.786656536885047,No,Medium,Yes,No,Master,Medium,50.0
21,Male,Grade 10,67.18590957824931,73.89568244051868,13,3,22.9339936017147,1.1943205028907407,10.968664256443768,Yes,Low,Yes,No,High School,Low,40.0
16,Male,Grade 11,89.06976761963749,87.03983569247869,12,0,25.475526207596406,5.844535131910497,16.380448172169928,No,Low,Yes,No,High School,Medium,66.0
22,Female,Grade 11,76.01355131277492,86.9824600541605,12,1,23.12166549550112,1.0218633765768428,8.99579660135598,No,High,No,No,Bachelor,Medium,60.0
16,Male,Grade 9,64.16042574172877,70.6649534865732,14,4,24.57342074185039,4.222732793497302,18.323905047113055,No,Medium,Yes,Yes,Master,Medium,41.0
22,Female,University Undergrad,69.87753279530881,76.46698888242659,11,1,20.394851815282177,4.045301739772168,22.142329463218623,No,High,Yes,No,Bachelor,High,65.0
15,Female,Grade 10,70.76060071165261,94.83673683881528,15,2,23.647873824786373,2.8302764266868072,8.90506533326942,No,High,Yes,No,Bachelor,Medium,62.0
22,Male,Grade 12,61.259316241099484,84.48974859446872,13,3,20.962476506812994,7.028038774565749,30.755676220827517,Yes,Medium,Yes,No,Bachelor,High,56.0
21,Female,Grade 11,59.04894162186848,74.18310465875498,8,3,13.463137158879762,1.77824901409997,10.560974429073909,No,Low,Yes,No,High School,Medium,31.0
22,Female,Grade 10,78.416678725714,77.26959854615266,12,2,23.15120843361879,3.1434708829942988,15.897381240963032,No,Low,Yes,No,Bachelor,High,52.0
18,Female,University Undergrad,80.14327956450515,84.71858082517308,13,1,19.723732754995332,6.3062862501719685,28.946615113344038,No,Low,Yes,Yes,Master,Medium,66.0
15,Female,Grade 9,77.2453776346355,65.57850413885052,11,1,21.611365736468954,0.7281673579496318,8.866785877865615,No,Low,Yes,Yes,PhD,Low,50.0
21,Female,Grade 11,88.18381713188562,73.36593060285732,10,1,26.013808199829448,5.547128001847765,22.842488873930975,No,Medium,Yes,No,High School,High,66.0
19,Male,Grade 10,63.49872116786078,43.410070561126254,5,5,16.92761068340763,6.62298294771178,25.595822400542296,No,Low,Yes,No,Bachelor,High,21.0
21,Male,Grade 10,90.09124919285357,69.1205659858989,10,2,23.495275884329224,7.4920087912862545,26.025591968875634,No,Low,Yes,No,Bachelor,Medium,53.0
18,Female,Grade 10,59.188946577350166,96.66397988530818,13,1,20.586052418584327,7.072224803686137,26.131207037527233,No,Medium,Yes,No,High School,High,64.0
15,Female,University Undergrad,57.84777323957809,56.28856224544892,10,3,16.086242180321474,2.8953808762526387,11.539604330389672,No,Medium,Yes,No,Bachelor,Medium,39.0
19,Male,University Undergrad,48.880493414209,17.600797790672924,6,5,13.77141187654276,4.897731059922144,19.559492481489986,Yes,Medium,Yes,No,High School,High,15.0
18,Male,University Undergrad,64.65045623407819,51.05771249920959,10,4,25.457398484467326,1.079701198628494,1.2313115047201917,No,Medium,Yes,Yes,Bachelor,High,42.0
18,Female,Grade 12,63.95533195804656,56.074370352198855,10,4,23.14933569901984,2.4340250266100645,13.589193782532838,No,Medium,No,No,High School,Low,29.0
14,Female,Grade 10,76.3112473630558,76.83158896843246,10,1,22.034160399312345,1.2066678406063054,8.25479176046804,Yes,High,Yes,Yes,Bachelor,Medium,61.0
15,Female,Grade 11,72.92669129944541,46.400928831834,7,3,19.572293256386498,2.863904676154729,12.583102818463894,Yes,Low,Yes,Yes,Bachelor,Medium,32.0
21,Female,University Undergrad,55.68431954777036,55.28763676893293,9,3,15.17773328028497,7.0639041009404675,26.85098655464183,Yes,Low,Yes,Yes,Bachelor,High,33.0
16,Male,University Undergrad,65.28728513889018,89.51792067499686,12,2,19.453878811875935,3.103751297557195,10.010562123775262,No,High,Yes,Yes,Bachelor,Medium,61.0
16,Male,Grade 10,65.54245574694778,88.40237987035783,13,1,22.49952646026561,4.714235772510698,24.930517307395938,No,Medium,Yes,Yes,High School,Medium,60.0
21,Female,University Undergrad,48.688213036457284,70.69221453833528,11,4,16.021190809351822,3.7503563608620563,15.94276669812337,No,High,No,Yes,Bachelor,Low,26.0
21,Male,Grade 12,58.22863927583957,50.06762794658793,9,3,19.454027044871076,3.9418739322405147,16.388088497804976,Yes,Low,Yes,Yes,Master,High,41.0
15,Male,Grade 12,60.75023643263093,83.16981994855738,13,3,23.956085315148368,7.771790388774187,25.419182535923795,No,High,Yes,Yes,High School,Medium,55.0
21,Male,University Undergrad,87.20350023785136,93.22786098033058,12,0,26.10594161713235,2.7211585119789348,13.235314683284589,Yes,High,Yes,No,Bachelor,High,79.0
14,Female,Grade 10,72.29740859148824,93.80254217264697,15,0,24.6629561299775,5.204933521423785,24.775680235091194,Yes,Medium,Yes,No,Bachelor,High,81.0
19,Female,Grade 10,77.94602504737,77.05774197658064,11,2,19.560979092986027,3.650470021845853,19.05915869383366,No,Low,No,No,Bachelor,Low,41.0
21,Male,Grade 10,52.016374034209456,87.44599907464126,11,2,19.231828630719324,0.9585963578576466,10.439102326994607,No,High,Yes,No,Bachelor,Medium,55.0
16,Male,Grade 9,84.3305737961679,66.43829764041028,11,2,21.912105489488795,4.169981237181769,19.149140566547125,No,High,Yes,No,Bachelor,High,59.0
21,Female,University Undergrad,85.61322475628911,66.64785129600848,12,1,24.286626693990986,6.600074967838312,23.724597320827108,No,High,No,No,High School,Medium,60.0
14,Other,Grade 10,46.019860394264484,89.22528719831587,13,1,19.789790530289835,1.2406472651126628,4.371452294227883,Yes,Low,Yes,Yes,Bachelor,High,57.0
22,Male,Grade 12,61.53619931300982,87.84780419498624,12,1,22.366756191220027,1.0219388554723172,7.462700250817046,No,High,Yes,Yes,Bachelor,High,67.0
22,Female,Grade 11,75.94918687618612,73.16794795369727,12,1,22.25682232053699,1.6522364029495,9.249094815247469,Yes,Low,Yes,No,High School,High,57.0
18,Male,Grade 11,77.73266144245818,53.65087931306116,9,3,20.728701218651665,6.233000835419795,26.84538582527311,Yes,Low,Yes,No,Bachelor,Medium,41.0
17,Female,Grade 10,61.858063234153335,87.47884113119919,11,2,18.306308233650658,5.929965381085535,23.718067470636065,No,Medium,Yes,No,Bachelor,Medium,55.0
19,Male,Grade 11,66.33400644335616,87.39323666280477,11,3,18.20442713135274,4.737633266795829,24.04983438409813,No,Medium,Yes,No,Master,High,48.0
20,Male,Grade 11,62.83142726745829,89.37468923833468,12,3,19.296694489283176,4.011698030694743,20.627559712198753,Yes,Medium,Yes,Yes,High School,Medium,51.0
18,Female,Grade 9,71.32501656335343,38.032734740097005,7,3,15.705409941507977,7.162443610269666,25.11784400229671,Yes,Medium,Yes,No,PhD,High,38.0
22,Female,Grade 12,84.36614237754296,98.61473106646835,14,0,27.572686971858456,6.250233678751119,18.365313446393753,No,Low,No,No,Bachelor,Medium,68.0
16,Male,Grade 12,60.747494114305546,90.14887809205409,14,1,22.271879366518192,6.589566884763539,28.92542635611506,No,Medium,Yes,No,Bachelor,Medium,65.0
20,Female,Grade 9,82.00984597322096,86.11594296711557,12,0,25.523027764385215,6.599467260129907,28.876557450081954,Yes,High,Yes,No,High School,Medium,79.0
18,Male,Grade 9,60.61993513183735,91.13596990847009,14,0,19.54851225855052,5.320378660591685,16.862501209068377,No,Low,Yes,Yes,Bachelor,High,63.0
20,Female,Grade 11,59.82847345003739,90.60724710966063,12,2,17.575553562977365,3.935109682369594,21.333049106591282,Yes,Medium,Yes,Yes,Master,Medium,55.0
15,Male,University Undergrad,79.82313542011856,92.23820948406805,15,0,26.07165563265083,6.9850831443923775,27.101600944954686,No,Medium,Yes,Yes,Bachelor,Medium,74.0
17,Female,Grade 11,81.0632365360914,62.87057298954927,10,2,23.0075191037854,7.44505563202438,27.8172233904501,Yes,Medium,Yes,Yes,Bachelor,High,59.0
15,Male,Grade 9,80.21691924115186,96.29878404522107,15,2,25.74884419320448,0.6785453244375725,11.8799857360547,No,Medium,Yes,Yes,Bachelor,High,69.0
20,Female,Grade 12,54.210431101382305,86.35692951332726,13,2,18.92978634856743,0.8866615494968848,11.694040168182498,Yes,Medium,Yes,No,Bachelor,High,55.0
15,Female,Grade 11,64.40858826313539,74.62198648512185,11,2,23.636602541349184,7.69057472681328,30.025717036425448,No,Low,Yes,No,High School,Low,46.0
14,Female,University Undergrad,79.87586310403985,74.74432696363714,10,2,23.49388931106059,2.578704603831461,14.15576500893033,No,High,Yes,No,Bachelor,High,58.0
22,Female,Grade 11,70.49850208676673,94.0373147589603,11,1,25.37439053361966,7.05027079737064,27.999995263703,No,Medium,Yes,No,Bachelor,Medium,65.0
14,Female,Grade 10,57.11568584563043,70.97249243185246,9,3,19.961067219989353,3.4159633922105197,14.04771787498398,Yes,Medium,No,Yes,High School,High,43.0
21,Male,Grade 11,75.4998152695053,85.26088760411531,11,1,25.839838239269085,1.393250432070167,9.014446947013539,No,Medium,Yes,Yes,Bachelor,High,66.0
15,Male,Grade 9,61.422312892102354,86.39930594408274,13,2,18.802203712375135,1.103324001570007,5.6030205409263925,No,Medium,Yes,No,Master,Medium,51.0
21,Female,Grade 12,91.53429818070654,74.48416751299072,11,0,26.8265349514707,1.6738092431034235,9.022308402093515,No,Medium,No,Yes,Bachelor,Medium,65.0
16,Male,Grade 12,88.5380975490191,93.07284427981166,14,0,26.17742186515041,2.3741989615052352,11.022695248508906,No,Medium,Yes,No,Bachelor,High,80.0
19,Female,Grade 9,77.24916911626681,97.50639776877213,15,0,22.1230604005343,4.163887654481197,15.585746854578598,No,Medium,No,No,Master,Low,67.0
16,Other,Grade 10,86.33208045723728,75.23056100294164,11,1,27.59175576389184,5.7612342542433765,22.69394227067552,No,Medium,No,Yes,High School,High,66.0
20,Male,Grade 9,70.77749620148057,90.97295426063585,15,0,23.56811418888486,7.89798932363975,27.722025418817516,No,Low,Yes,No,High School,Low,63.0
22,Female,Grade 11,79.18524993250018,84.75988475791036,11,1,21.060180059300002,3.811300574668783,17.94060588506227,No,Medium,Yes,Yes,High School,High,61.0
